"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"55",65,47,286,3982,146,-16,162,101,13,117,11,2445,342,97,38,951,313,850,426
"56",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"57",111,56,336,3676,187,22,165,156,77,156,59,3666,686,65,75,1918,199,1918,257
"58",72,47,291,3940,154,-9,163,113,20,124,19,2308,298,109,36,845,341,707,404
"59",55,47,292,3907,135,-25,160,96,4,106,1,2528,316,105,35,933,333,830,444
"60",62,52,322,3743,142,-21,163,96,12,110,11,2531,395,67,55,1086,227,1058,304
"61",62,52,322,3743,142,-21,163,96,12,110,11,2531,395,67,55,1086,227,1058,304
"62",43,47,302,3724,121,-35,156,62,-6,91,-8,2869,401,135,36,1117,417,850,491
"63",64,49,301,3920,145,-19,164,99,12,114,10,2642,368,89,44,1052,291,984,407
"64",51,47,299,3792,131,-27,158,91,2,101,0,2742,377,128,36,1048,396,818,470
"65",52,48,301,3785,132,-27,158,92,3,101,1,2539,339,103,40,991,319,871,382
"66",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"67",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"68",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"69",85,46,278,4113,167,1,166,121,31,138,28,2296,304,99,34,849,319,740,432
"70",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"71",71,46,284,4021,153,-11,164,107,19,124,16,2412,340,98,38,937,316,837,429
"72",83,46,280,4095,165,-1,166,119,28,136,26,2278,327,94,38,889,304,799,413
"73",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"74",63,46,286,3974,144,-18,162,99,12,115,9,2582,336,109,35,954,347,824,467
"75",83,46,280,4095,165,-1,166,119,28,136,26,2278,327,94,38,889,304,799,413
"76",50,47,298,3792,130,-28,157,70,1,100,-1,2731,396,138,35,1102,424,712,499
"77",59,47,296,3844,139,-21,160,78,9,109,7,2622,358,126,35,1002,388,760,459
"78",48,47,301,3759,127,-30,157,88,0,98,-2,2760,377,122,37,1069,378,875,448
"79",52,48,301,3785,132,-27,158,92,3,101,1,2539,339,103,40,991,319,871,382
"80",67,47,287,3985,148,-15,163,102,15,119,13,2330,316,94,37,888,300,783,401
"81",112,53,302,4131,196,21,175,149,75,164,54,2809,489,61,64,1348,206,1300,325
"82",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"83",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"84",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"85",57,52,319,3769,138,-25,163,96,7,106,6,2654,379,80,48,1072,268,1020,362
"86",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"87",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"88",55,51,316,3778,136,-26,162,95,5,104,4,2612,355,85,45,1055,283,957,377
"89",55,51,316,3778,136,-26,162,95,5,104,4,2612,355,85,45,1055,283,957,377
"90",55,51,316,3778,136,-26,162,95,5,104,4,2612,355,85,45,1055,283,957,377
"91",47,47,301,3749,126,-30,157,87,-1,96,-3,2832,391,129,37,1096,399,871,469
"92",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"93",55,47,292,3907,135,-25,160,96,4,106,1,2528,316,105,35,933,333,830,444
"94",71,52,351,3226,139,-9,148,111,42,111,26,2942,493,67,65,1402,215,1402,239
"95",51,47,299,3792,131,-27,158,91,2,101,0,2742,377,128,36,1048,396,818,470
"96",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"97",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"98",93,52,343,3347,163,11,152,134,62,134,46,2664,445,68,61,1235,216,1235,244
"99",46,47,302,3752,125,-32,157,86,-2,96,-4,2622,350,113,38,1010,349,864,416
"100",111,64,305,5093,236,26,209,53,186,186,46,1663,240,53,48,718,169,169,661
"101",111,64,305,5093,236,26,209,53,186,186,46,1663,240,53,48,718,169,169,661
"102",111,64,305,5093,236,26,209,53,186,186,46,1663,240,53,48,718,169,169,661
"103",111,64,305,5093,236,26,209,53,186,186,46,1663,240,53,48,718,169,169,661
"104",111,64,305,5093,236,26,209,53,186,186,46,1663,240,53,48,718,169,169,661
"105",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
