"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"438",64,60,225,7122,208,-59,267,83,36,162,-28,898,111,48,26,312,153,231,166
"439",16,49,181,7568,166,-105,272,125,-17,125,-79,447,58,23,31,171,71,171,88
"440",29,39,170,6677,153,-78,231,49,45,126,-55,701,90,34,27,244,107,173,198
"441",12,45,182,7091,149,-100,249,32,29,114,-76,884,120,45,27,322,136,218,229
"442",33,47,182,7320,175,-83,258,53,51,138,-58,782,106,41,27,285,123,191,205
"443",65,60,225,7122,208,-58,267,83,36,163,-28,897,111,49,26,312,155,230,165
"444",72,55,216,6982,210,-47,257,91,42,168,-19,899,113,48,27,319,154,258,164
"445",73,57,219,7054,214,-48,261,92,44,170,-19,828,105,44,27,296,142,206,149
"446",63,63,230,7193,209,-62,272,82,35,162,-31,758,91,44,24,257,138,193,144
"447",67,56,218,6995,207,-52,259,86,38,164,-24,938,116,52,25,326,166,266,175
"448",57,67,237,7396,209,-74,283,75,29,159,-40,850,99,45,26,285,138,240,158
"449",17,56,197,7903,175,-113,287,129,-13,129,-85,577,89,28,37,236,89,236,95
"450",45,68,236,7583,202,-87,289,148,-30,150,-54,692,78,33,26,231,111,218,112
"451",16,60,201,8194,180,-119,298,132,-63,132,-90,569,89,28,37,234,88,234,93
"452",80,29,141,6152,192,-12,204,172,13,172,3,497,58,28,23,164,86,164,97
"453",7,61,227,7219,157,-112,269,109,-18,109,-84,684,91,33,30,253,103,253,159
"454",15,60,200,8194,179,-119,298,132,-63,132,-90,536,86,25,39,227,81,227,84
"455",22,67,206,8901,199,-126,325,142,-61,149,-93,497,77,25,38,207,75,201,82
"456",16,59,199,8108,178,-116,295,132,-62,132,-88,525,84,24,40,225,78,225,82
"457",33,68,233,7701,191,-100,291,101,-40,141,-67,714,85,32,29,243,106,242,108
"458",3,59,188,8770,174,-138,313,123,-27,128,-109,537,85,25,40,229,78,221,85
"459",10,58,186,8803,181,-132,313,131,-21,135,-102,457,75,21,43,203,65,195,69
"460",33,49,167,8283,190,-103,294,110,-5,150,-77,646,75,37,25,219,112,166,126
"461",-1,55,180,8679,164,-143,307,120,26,121,-111,413,50,19,29,148,59,130,99
"462",28,66,229,7665,185,-102,287,133,-71,136,-71,711,89,30,33,257,101,249,101
"463",43,68,236,7504,199,-87,287,145,-31,148,-55,870,97,44,25,289,144,273,149
"464",69,58,225,6790,211,-47,258,163,-3,165,-19,535,65,28,24,182,88,177,96
"465",69,60,224,7126,212,-54,266,88,40,167,-24,833,104,44,27,293,143,212,150
"466",13,42,184,6575,135,-95,230,33,72,108,-70,1246,149,62,28,441,187,275,345
"467",75,37,202,5114,174,-10,184,96,84,150,10,1641,209,75,32,611,241,408,347
"468",31,32,169,5556,132,-58,190,50,77,114,-38,870,110,42,28,312,130,193,238
"469",26,45,217,5740,138,-69,207,-31,41,109,-45,1925,229,81,31,660,270,378,627
"470",56,63,232,7147,202,-69,271,75,28,154,-38,971,115,54,24,327,166,257,185
"471",16,51,181,7800,170,-109,280,127,-18,128,-82,361,50,18,35,148,54,130,67
"472",47,62,239,6790,191,-67,258,64,-18,143,-38,800,92,45,26,274,135,207,152
"473",10,53,223,6474,139,-99,238,-57,31,101,-73,652,78,25,27,222,86,151,212
"474",32,42,184,6529,153,-75,228,51,48,126,-50,933,110,49,25,326,154,219,243
"475",14,54,224,6543,145,-95,240,-54,35,106,-69,845,105,32,30,297,111,186,283
"476",34,33,173,5638,137,-57,194,52,81,117,-36,1098,146,47,33,403,146,211,317
"477",25,35,164,6259,140,-75,215,44,38,116,-54,912,115,47,24,319,151,224,232
"478",42,36,173,6004,156,-52,208,63,53,130,-33,2235,273,113,27,798,358,482,572
"479",63,52,211,6772,197,-51,248,39,86,158,-25,959,112,54,23,322,170,258,190
"480",13,53,223,6485,142,-96,238,-54,34,104,-69,648,77,25,26,219,86,152,209
