"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"39",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"40",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"41",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"42",72,47,291,3940,154,-9,163,113,20,124,19,2308,298,109,36,845,341,707,404
"43",72,47,291,3940,154,-9,163,113,20,124,19,2308,298,109,36,845,341,707,404
"44",72,47,291,3940,154,-9,163,113,20,124,19,2308,298,109,36,845,341,707,404
"45",72,47,291,3940,154,-9,163,113,20,124,19,2308,298,109,36,845,341,707,404
"46",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"47",59,55,356,3353,131,-24,155,100,28,100,12,2989,567,63,74,1573,193,1573,231
"48",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"49",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"50",72,51,311,3871,153,-12,165,112,20,121,19,2522,359,83,44,1036,277,876,373
"51",72,51,311,3871,153,-12,165,112,20,121,19,2522,359,83,44,1036,277,876,373
"52",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"53",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"54",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"55",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"56",81,55,346,3471,155,-3,158,124,49,124,33,2801,425,75,56,1200,235,1200,273
"57",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"58",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"59",159,44,243,4629,247,67,180,199,119,219,94,1947,297,72,43,821,235,709,341
"60",62,52,322,3743,142,-21,163,96,12,110,11,2531,395,67,55,1086,227,1058,304
"61",51,47,299,3792,131,-27,158,91,2,101,0,2742,377,128,36,1048,396,818,470
"62",54,49,304,3865,135,-27,162,89,4,104,2,2572,371,84,46,1051,276,980,390
"63",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"64",51,47,299,3792,131,-27,158,91,2,101,0,2742,377,128,36,1048,396,818,470
"65",75,47,288,3953,156,-7,162,95,23,126,21,2731,411,147,36,1145,447,643,526
"66",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"67",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"68",87,52,344,3325,157,5,151,128,57,128,41,2707,518,55,73,1448,177,1448,197
"69",67,52,314,3836,148,-16,164,107,16,117,15,2548,363,84,44,1047,282,886,377
"70",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"71",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"72",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"73",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"74",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"75",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
