"","decimalLongitude","decimalLatitude","key","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"217",17.040798,58.677204,"2271563513",69,45,185,6784,203,-41,244,168,-3,168,-18,565,65,30,26,193,91,193,103
"218",17.036504,58.67429,"2271563568",70,45,184,6782,203,-40,243,169,-2,169,-17,546,63,29,26,187,88,187,100
"219",17.035444,58.673459,"2271563766",70,45,184,6782,203,-40,243,169,-2,169,-17,546,63,29,26,187,88,187,100
"220",17.033351,58.674706,"2271563788",70,45,184,6782,203,-40,243,169,-2,169,-17,546,63,29,26,187,88,187,100
"221",17.038014,58.674584,"2271564207",70,45,184,6782,203,-40,243,169,-2,169,-17,546,63,29,26,187,88,187,100
"222",17.033118,58.675967,"2271564497",70,45,186,6792,203,-41,244,168,-2,168,-17,565,65,30,26,193,91,193,103
"223",17.03584,58.67295,"2271564552",70,45,184,6782,203,-40,243,169,-2,169,-17,546,63,29,26,187,88,187,100
"224",17.053599,58.657174,"2271564646",71,44,182,6765,203,-39,242,169,-1,169,-16,536,62,29,25,182,87,182,97
"225",17.053968,58.657487,"2271565100",71,44,182,6765,203,-39,242,169,-1,169,-16,536,62,29,25,182,87,182,97
"226",17.042945,58.672641,"2271565113",70,45,184,6782,203,-40,243,169,-2,169,-17,556,64,30,26,190,90,190,101
"227",17.032642,58.673762,"2271565143",71,45,185,6790,204,-40,244,169,-1,169,-16,538,61,29,25,183,87,183,97
"228",17.056052,58.656893,"2271565310",71,44,182,6765,203,-39,242,169,-1,169,-16,536,62,29,25,182,87,182,97
"229",17.043934,58.672791,"2271566251",70,45,184,6782,203,-40,243,169,-2,169,-17,556,64,30,26,190,90,190,101
"230",17.055594,58.657164,"2271566465",71,44,182,6765,203,-39,242,169,-1,169,-16,536,62,29,25,182,87,182,97
"231",17.042191,58.673851,"2271566516",70,45,184,6782,203,-40,243,169,-2,169,-17,556,64,30,26,190,90,190,101
"232",16.507531,56.625588,"2271613865",78,27,132,6131,188,-13,201,170,11,170,1,528,61,29,23,175,90,175,102
"233",17.030638,58.686081,"2271658214",69,46,186,6795,203,-42,245,168,-3,168,-18,565,65,30,26,193,91,193,103
"234",17.023227,58.685128,"2271659120",69,46,187,6798,203,-42,245,168,-3,168,-18,566,66,30,26,194,91,194,103
"235",17.023182,58.68539,"2271659220",69,46,187,6798,203,-42,245,168,-3,168,-18,566,66,30,26,194,91,194,103
"236",17.020586,58.684955,"2271659276",69,46,187,6798,203,-42,245,168,-3,168,-18,566,66,30,26,194,91,194,103
"237",17.02365,58.68525,"2271659339",69,46,187,6798,203,-42,245,168,-3,168,-18,566,66,30,26,194,91,194,103
"238",17.021988,58.685016,"2271659476",69,46,187,6798,203,-42,245,168,-3,168,-18,566,66,30,26,194,91,194,103
"239",17.030522,58.685983,"2271659516",69,46,186,6795,203,-42,245,168,-3,168,-18,565,65,30,26,193,91,193,103
"240",17.033288,58.683877,"2271659548",69,45,186,6791,203,-42,244,168,-3,168,-18,563,65,30,25,191,91,191,103
"241",17.033935,58.68404,"2271659918",69,45,186,6791,203,-42,244,168,-3,168,-18,563,65,30,25,191,91,191,103
"242",17.022024,58.685124,"2271660292",69,46,187,6798,203,-42,245,168,-3,168,-18,566,66,30,26,194,91,194,103
"243",17.063894,58.66862,"2271749351",70,44,183,6775,203,-40,243,169,-2,169,-16,558,64,30,25,190,91,190,103
"244",17.065035,58.664299,"2271749494",70,44,182,6771,202,-40,242,169,-2,169,-17,549,64,30,25,188,90,188,100
"245",17.062574,58.668807,"2271749647",70,44,183,6775,203,-40,243,169,-2,169,-16,558,64,30,25,190,91,190,103
"246",17.065673,58.667223,"2271749872",70,44,183,6775,203,-40,243,169,-2,169,-16,558,64,30,25,190,91,190,103
"247",17.063328,58.667713,"2271749977",70,44,183,6775,203,-40,243,169,-2,169,-16,558,64,30,25,190,91,190,103
"248",17.068026,58.667344,"2271750215",70,44,182,6772,203,-40,242,169,-2,169,-16,554,64,30,26,188,90,188,100
"249",17.065125,58.664756,"2271750854",70,44,182,6771,202,-40,242,169,-2,169,-17,549,64,30,25,188,90,188,100
"250",14.133257,58.0134,"2271760289",61,67,253,6769,207,-59,266,155,-28,155,-28,628,71,31,24,205,105,205,105
"251",14.091423,55.974279,"2271827713",78,51,220,6271,204,-28,232,58,11,168,-3,673,72,40,18,208,130,184,137
"252",17.06702,58.664336,"2271846218",70,44,181,6767,203,-39,242,169,-1,169,-16,545,63,29,25,185,88,185,100
"253",17.061783,58.664009,"2271846549",70,44,182,6771,202,-40,242,169,-2,169,-17,549,64,30,25,188,90,188,100
"254",17.065852,58.664626,"2271846723",70,44,182,6771,202,-40,242,169,-2,169,-17,549,64,30,25,188,90,188,100
"255",17.062457,58.662495,"2271847930",70,44,182,6771,202,-40,242,169,-2,169,-17,549,64,30,25,188,90,188,100
"256",17.066544,58.664149,"2271849108",70,44,181,6767,203,-39,242,169,-1,169,-16,545,63,29,25,185,88,185,100
"257",17.047167,58.680823,"2271869380",70,45,184,6786,203,-41,244,168,-2,168,-17,565,65,30,26,193,91,193,103
"258",17.057256,58.681892,"2271869622",70,45,184,6781,203,-41,243,168,-2,168,-17,561,64,30,25,190,91,190,103
"259",17.055486,58.677755,"2271869692",70,45,184,6781,203,-41,243,168,-2,168,-17,561,64,30,25,190,91,190,103
"260",17.053402,58.681131,"2271869818",70,45,184,6781,203,-41,243,168,-2,168,-17,561,64,30,25,190,91,190,103
"261",17.046269,58.684218,"2271870469",70,45,185,6790,203,-41,244,168,-3,168,-18,552,63,30,25,187,90,187,100
"262",17.055189,58.682383,"2271870490",70,45,184,6781,203,-41,243,168,-2,168,-17,561,64,30,25,190,91,190,103
"263",17.051578,58.680296,"2271870688",70,45,184,6781,203,-41,243,168,-2,168,-17,561,64,30,25,190,91,190,103
"264",17.052171,58.679053,"2271870859",70,45,184,6781,203,-41,243,168,-2,168,-17,561,64,30,25,190,91,190,103
"265",17.057777,58.664598,"2271884866",70,44,182,6774,202,-40,243,169,-2,169,-17,548,63,30,25,187,90,187,100
"266",13.039433,55.811799,"2272002240",80,48,213,6186,202,-24,226,62,-1,169,-1,663,70,32,21,200,116,198,116
"267",17.064999,58.676574,"2272008658",70,45,183,6778,202,-41,243,168,-2,168,-17,558,64,30,25,190,91,190,103
"268",17.064155,58.678246,"2272008968",70,45,183,6778,202,-41,243,168,-2,168,-17,558,64,30,25,190,91,190,103
"269",17.061621,58.677129,"2272009074",70,45,183,6778,202,-41,243,168,-2,168,-17,558,64,30,25,190,91,190,103
"270",17.057741,58.677087,"2272009279",70,45,184,6781,203,-41,243,168,-2,168,-17,561,64,30,25,190,91,190,103
"271",17.059555,58.681729,"2272009500",70,45,183,6778,202,-41,243,168,-2,168,-17,558,64,30,25,190,91,190,103
"272",17.064469,58.678778,"2272009527",70,45,183,6778,202,-41,243,168,-2,168,-17,558,64,30,25,190,91,190,103
"273",17.06658,58.680412,"2272010584",70,44,183,6775,202,-40,243,168,-2,168,-17,559,64,30,25,190,91,190,103
"274",16.447596,56.556974,"2272060039",77,27,136,6126,188,-14,202,169,11,169,1,548,65,30,24,183,93,183,106
"275",16.471482,59.03436,"2272307723",64,64,233,7179,216,-61,276,165,-10,165,-29,620,76,33,27,218,99,211,107
"276",10.910711,48.689373,"2242352656",93,76,284,6751,235,-31,266,182,5,186,4,723,91,43,27,267,131,240,142
"277",34.152226,52.388365,"2242823401",67,72,218,9358,240,-90,330,190,-60,190,-60,625,86,32,30,248,103,248,103
"278",10.910711,48.689373,"2247789605",93,76,284,6751,235,-31,266,182,5,186,4,723,91,43,27,267,131,240,142
"279",11.3968,59.314481,"2247833804",65,61,228,7125,209,-59,268,84,37,163,-28,740,88,42,24,249,130,190,144
"280",10.793411,59.288799,"2247842027",72,56,216,6996,211,-48,258,91,42,168,-19,870,109,47,27,308,148,249,160
"281",8.116755,58.12481,"2247867360",81,37,182,5731,189,-11,201,64,92,163,7,1424,180,68,31,532,228,354,323
"282",10.797552,59.290029,"2247869012",72,56,216,6996,211,-48,258,91,42,168,-19,870,109,47,27,308,148,249,160
"283",11.257112,59.750031,"2247882487",61,67,237,7473,214,-71,285,79,34,164,-37,765,93,40,26,266,129,213,133
"284",11.338059,59.645188,"2247933041",56,67,237,7374,207,-74,281,74,-16,158,-40,889,105,49,24,303,157,234,161
"285",10.864351,59.073172,"2247933287",75,49,201,6797,207,-38,245,95,45,170,-13,810,102,44,26,286,143,230,150
"286",11.315988,59.60851,"2247939233",59,66,236,7361,210,-70,280,77,32,161,-37,831,101,45,26,287,140,226,149
"287",9.718774,59.195751,"2247945402",65,56,223,6818,204,-50,253,38,35,160,-22,1080,133,56,27,383,181,322,205
"288",11.435113,59.396478,"2247956829",64,63,231,7206,210,-63,273,82,36,163,-31,790,94,46,24,266,140,205,151
"289",10.796294,59.289831,"2247958126",72,56,216,6996,211,-48,258,91,42,168,-19,870,109,47,27,308,148,249,160
"290",11.455864,59.312739,"2247960512",63,61,229,7127,208,-61,269,82,35,161,-30,798,94,44,24,267,135,211,155
"291",11.454203,59.282908,"2247963424",63,61,227,7097,207,-60,267,82,35,161,-29,785,94,44,24,265,136,205,150
"292",11.425457,59.267092,"2247969369",64,60,227,7087,207,-59,266,83,36,161,-29,753,90,44,24,255,135,190,147
"293",11.441716,59.254731,"2247970762",64,60,226,7070,207,-59,265,83,36,161,-29,747,89,43,24,252,133,190,145
"294",10.830197,59.243818,"2247976961",72,55,214,6959,209,-47,256,91,42,168,-19,791,98,44,26,278,140,221,148
"295",10.832775,59.186531,"2247984701",73,53,210,6900,208,-44,252,92,43,168,-17,885,112,47,27,314,154,254,161
"296",10.794902,59.296588,"2247987772",72,56,217,7003,211,-47,259,91,42,169,-19,858,107,46,27,303,147,244,157
"297",11.411883,59.288281,"2248006095",64,61,227,7102,208,-59,267,83,36,162,-29,736,87,43,23,247,132,187,144
"298",8.533051,49.320267,"2251792379",110,72,283,6488,249,-5,254,172,26,200,24,694,77,44,18,225,135,194,150
"299",11.382203,59.401801,"2252254502",64,63,231,7208,210,-62,272,82,36,163,-30,755,91,43,24,256,135,196,142
"300",11.419501,59.400992,"2252255282",64,63,231,7214,210,-63,273,82,36,163,-31,785,94,45,25,266,138,205,148
"301",11.10766,59.224348,"2252263399",71,56,217,6998,210,-49,259,44,42,168,-20,823,101,46,25,283,144,238,154
"302",11.405523,59.420292,"2252271772",63,63,231,7222,210,-64,273,81,35,162,-32,831,101,46,25,284,143,220,155
"303",11.452837,59.411109,"2252278843",63,63,232,7221,210,-64,273,81,35,162,-32,828,100,45,26,282,139,223,155
"304",11.23787,59.567269,"2252280956",61,65,234,7323,210,-68,278,79,34,162,-34,861,107,46,26,301,150,228,153
"305",11.410598,59.382101,"2252296271",64,63,230,7188,210,-61,272,83,36,163,-30,789,95,45,25,267,138,208,149
"306",11.224476,59.54386,"2252303130",62,65,233,7300,211,-66,277,80,34,162,-33,926,115,49,26,324,161,246,163
"307",11.278052,59.532552,"2252319445",64,65,233,7310,213,-64,277,83,37,165,-31,822,98,43,26,280,134,223,152
"308",11.227414,59.583191,"2252324745",60,65,234,7325,210,-68,278,78,33,161,-35,872,108,47,26,305,150,231,156
"309",11.425942,59.41951,"2252328678",63,63,232,7226,210,-63,274,82,35,163,-31,825,100,46,25,281,142,218,155
"310",6.331757,58.357396,"2252335065",74,40,208,5255,177,-14,191,59,84,151,7,1909,241,85,32,675,259,443,501
"311",11.436218,59.41238,"2252336638",63,63,232,7221,210,-63,273,82,35,163,-31,795,96,44,25,270,136,211,149
"312",10.757496,59.26167,"2252349333",73,55,214,6963,211,-46,256,92,43,169,-18,862,108,46,27,305,147,249,157
"313",11.407814,59.073781,"2252355066",73,55,215,6920,210,-45,255,92,44,169,-17,751,91,42,24,256,133,210,145
"314",10.859141,59.471246,"2252372478",69,61,226,7187,214,-56,269,87,40,168,-25,835,104,45,26,295,146,212,151
"315",9.660779,59.661967,"2252374694",60,65,239,7159,210,-62,272,77,32,161,-31,821,101,41,29,286,132,235,141
"316",5.254435,59.4287,"2252377638",81,27,170,4702,167,6,160,102,86,151,22,1612,193,69,31,554,217,392,410
"317",10.913722,59.095552,"2252385717",73,50,204,6823,206,-41,247,93,43,168,-15,834,104,46,26,293,149,236,156
"318",11.948689,57.625534,"2272057344",77,43,195,6203,197,-25,222,99,46,165,-4,870,93,46,24,276,143,260,168
"319",16.206677,59.74779,"2272078468",59,71,241,7583,220,-73,294,163,-17,166,-40,581,70,28,28,204,92,194,96
"320",14.130347,56.322206,"2272109417",74,61,245,6417,209,-38,247,162,6,165,-10,660,73,36,20,198,124,195,127
"321",13.00438,55.391102,"2272122492",84,35,170,6054,195,-12,207,148,18,172,6,559,56,29,19,167,101,165,102
"322",16.494389,56.508937,"2272177231",78,26,130,6103,187,-12,199,170,11,170,2,492,55,28,22,159,87,159,98
"323",17.846273,59.403607,"2272187582",65,52,199,7041,206,-54,260,166,-10,166,-27,544,72,27,31,198,83,198,91
"324",17.017622,59.59506,"2272194200",63,66,232,7415,219,-66,286,166,-13,167,-34,545,71,26,30,199,84,192,88
"325",16.534607,59.364057,"2272210167",64,68,237,7383,220,-65,286,166,-12,168,-32,578,75,29,29,209,88,207,97
"326",17.019715,58.689204,"2272210173",69,46,187,6798,203,-42,245,168,-3,168,-18,566,66,30,26,194,91,194,103
"327",16.543985,57.894749,"2272210178",74,45,190,6561,204,-32,236,165,4,170,-10,580,72,32,25,195,97,192,107
"328",15.470921,58.791668,"2272274717",64,67,243,7090,215,-60,275,162,-9,163,-29,626,69,33,24,207,105,194,112
"329",15.563833,58.790179,"2272283741",65,67,242,7091,216,-59,275,163,-9,164,-28,586,65,31,24,193,97,183,105
"330",16.254404,58.94197,"2272302432",65,65,236,7148,216,-60,276,164,-10,165,-29,590,71,31,26,205,94,197,103
"331",13.961832,56.302041,"2272339539",73,62,248,6411,209,-39,248,51,5,164,-10,707,77,39,20,211,135,205,137
"332",14.121391,55.763518,"2272340530",77,43,195,6160,196,-24,219,59,10,166,-3,638,71,39,18,204,125,168,132
"333",11.885852,57.695501,"2272343398",80,43,194,6207,199,-23,222,101,48,168,-1,798,86,44,23,254,136,235,156
"334",17.66246,59.810233,"2272347075",63,57,208,7250,211,-61,272,166,-13,166,-32,514,69,25,32,195,77,195,85
"335",18.102886,59.315017,"2272351403",66,44,177,6873,200,-47,247,167,-7,167,-23,528,65,27,28,183,85,183,93
"336",14.369245,55.961831,"2272358733",81,46,206,6243,204,-22,226,61,13,171,0,611,65,36,19,186,116,175,123
"337",18.053667,59.873911,"2272373382",63,45,179,7037,200,-54,254,165,-12,165,-29,562,73,29,31,209,87,209,98
"338",17.623607,59.884924,"2272386458",62,57,209,7278,210,-63,273,165,-14,165,-33,558,73,28,32,213,84,213,94
"339",15.618954,57.240731,"2272398265",66,58,234,6518,204,-46,249,156,-4,159,-19,609,79,33,26,216,99,209,108
"340",17.622754,59.883793,"2272398806",62,57,209,7278,210,-63,273,165,-14,165,-33,558,73,28,32,213,84,213,94
"341",17.368818,59.664381,"2272400324",64,62,223,7337,217,-63,280,167,-12,167,-32,495,64,24,30,182,76,171,81
"342",14.018884,56.211705,"2272401203",76,59,242,6380,209,-35,244,54,7,166,-7,663,71,38,19,197,128,189,131
"343",15.603287,58.906262,"2272422686",64,67,242,7147,216,-61,277,163,-10,164,-29,624,70,33,24,208,103,197,111
"344",16.058554,58.91123,"2272443838",65,66,238,7149,217,-60,277,164,-9,165,-28,589,70,32,25,202,96,194,104
"345",14.733332,58.122438,"2272444663",61,67,250,6816,208,-59,267,156,-11,156,-28,543,63,26,25,181,88,181,89
"346",16.18076,58.91559,"2272446980",65,65,236,7144,217,-59,276,165,-9,165,-28,581,69,31,25,199,94,192,103
"347",16.47238,56.572615,"2272459047",77,27,134,6125,187,-14,201,169,10,169,1,542,63,30,23,179,93,179,105
"348",17.348903,58.981494,"2272472614",67,49,194,6917,205,-48,253,167,-6,167,-22,513,61,27,27,173,81,173,91
"349",13.018008,55.61147,"2272476991",83,42,194,6121,200,-18,217,66,3,171,3,583,60,29,20,175,104,171,104
"350",18.810767,60.165079,"2272497268",63,23,107,6642,179,-40,219,164,-10,164,-22,544,63,29,26,189,90,189,103
"351",11.921309,58.351137,"2272503988",76,51,215,6489,205,-34,239,96,97,167,-9,857,96,46,23,280,146,230,181
"352",15.466618,57.759223,"2272520652",60,62,241,6665,203,-56,258,152,-11,154,-27,643,82,33,26,226,105,220,110
"353",17.111487,58.761721,"2272528178",69,46,187,6822,203,-43,246,168,-4,168,-19,590,70,31,27,204,95,204,105
"354",17.85743,59.672524,"2272530340",63,53,199,7125,206,-58,264,165,-13,165,-30,552,77,27,33,209,81,209,91
"355",12.105733,58.537339,"2272530810",70,57,228,6637,205,-44,250,46,41,162,-17,855,96,48,23,286,152,223,178
"356",15.470498,57.757527,"2272534692",59,62,241,6659,202,-57,258,151,-12,153,-28,679,88,34,27,242,110,236,114
"357",16.479495,56.499741,"2272535926",78,26,131,6103,187,-12,199,170,11,170,2,503,57,28,23,165,87,165,99
"358",18.145358,59.285675,"2272541402",65,42,173,6837,197,-47,244,165,-8,165,-23,580,71,30,27,199,94,199,102
"359",15.130306,59.524862,"2272544342",60,68,239,7400,216,-69,285,162,-15,164,-36,654,75,34,26,223,106,210,111
"360",17.59399,59.837452,"2272547331",62,58,212,7288,212,-63,274,165,-14,165,-33,520,69,26,32,199,78,199,87
"361",12.156847,57.748228,"2272560116",78,51,216,6331,204,-30,235,56,48,167,-5,791,86,41,23,253,131,223,157
"362",16.644444,58.553043,"2272564837",70,53,208,6843,209,-45,254,168,-2,168,-18,547,63,29,25,187,88,187,98
"363",15.658201,59.376249,"2272565306",63,69,241,7395,219,-67,286,164,-13,166,-34,642,79,33,28,221,99,216,109
"364",15.665855,59.350797,"2272566810",64,69,241,7392,221,-65,286,165,-11,168,-32,591,72,30,27,202,92,197,100
"365",18.1722,59.556939,"2272568296",64,43,174,6922,198,-50,248,166,-10,166,-25,560,76,28,31,202,86,202,95
"366",15.562737,57.342949,"2272569606",69,60,237,6576,209,-43,253,160,-1,163,-16,543,70,29,26,192,87,186,96
"367",14.831033,58.382591,"2272572324",66,67,248,6932,215,-56,271,162,-6,162,-25,538,62,25,27,186,85,172,86
"368",15.782941,60.620755,"2272576667",53,70,235,7801,216,-82,298,159,-23,163,-49,543,71,25,32,212,79,195,84
"369",12.470907,58.803554,"2272578580",69,63,239,6880,213,-51,264,43,41,164,-21,697,80,39,24,239,123,185,135
"370",16.622507,59.56898,"2272578830",63,69,238,7486,222,-68,290,166,-13,169,-34,573,76,28,32,212,84,206,93
"371",13.824381,58.340445,"2272578888",61,67,250,6817,207,-60,267,155,-10,155,-29,628,69,31,24,204,101,204,106
"372",14.17899,55.702888,"2272579716",81,39,184,6136,197,-18,215,63,14,170,2,584,66,37,18,188,113,156,123
"373",16.770352,58.585323,"2272587494",70,50,200,6818,207,-43,250,168,-2,168,-18,561,64,30,25,192,91,192,102
"374",16.938929,59.198948,"2272591234",62,61,224,7174,211,-62,273,163,-13,163,-32,630,81,32,28,220,100,219,107
"375",16.680969,59.691447,"2272598769",61,69,238,7525,221,-71,291,165,-15,167,-37,544,71,26,31,201,80,192,87
"376",16.59986,59.593832,"2272609409",64,69,239,7507,223,-68,291,167,-13,169,-34,568,75,27,32,211,83,203,90
"377",13.509611,58.297394,"2272615723",66,66,250,6794,211,-54,266,127,-5,160,-23,605,65,30,25,195,96,194,103
"378",15.428987,57.794315,"2272618612",61,63,242,6688,205,-55,260,154,-10,156,-26,565,71,30,24,196,94,189,99
"379",17.080845,58.674495,"2272621661",70,44,181,6772,202,-40,242,169,-2,169,-17,559,64,30,25,190,91,190,103
"380",17.103339,58.664719,"2272621662",70,43,179,6755,202,-39,241,169,-1,169,-16,560,64,30,25,190,91,190,103
"381",12.85058,55.392985,"2272640439",85,33,163,6033,194,-11,204,172,6,172,6,548,56,28,20,168,98,168,98
"382",15.50158,57.935632,"2272646818",62,63,241,6726,206,-55,261,156,-9,157,-25,588,78,30,27,214,94,204,100
"383",15.500888,57.936705,"2272647536",62,63,241,6726,206,-55,261,156,-9,157,-25,588,78,30,27,214,94,204,100
"384",14.275676,55.662058,"2272651037",82,36,172,6107,195,-15,210,65,15,171,3,567,63,35,18,182,109,151,118
"385",16.761512,56.871281,"2272653654",78,24,119,6145,186,-12,198,145,11,171,1,485,51,29,20,152,88,151,96
"386",16.628741,56.837557,"2272667976",77,26,128,6157,186,-14,201,169,10,169,0,550,61,32,22,177,97,177,106
"387",17.079336,58.671371,"2272675758",70,44,181,6772,202,-40,242,169,-2,169,-17,559,64,30,25,190,91,190,103
"388",17.083594,58.675196,"2272676291",70,44,181,6769,202,-40,242,168,-2,168,-17,563,65,30,26,191,91,191,103
"389",17.083531,58.673356,"2272677376",70,44,181,6763,202,-40,241,168,-2,168,-17,564,65,30,26,191,91,191,103
"390",14.928841,58.284174,"2272679681",63,67,248,6882,211,-58,269,159,-9,159,-27,542,63,26,26,185,86,185,89
"391",15.645939,58.774386,"2272684328",64,66,241,7081,215,-60,275,163,-9,163,-28,626,71,33,24,209,103,200,111
"392",15.239919,59.371444,"2272710377",63,68,240,7356,219,-65,284,164,-11,166,-33,665,82,35,27,230,107,224,115
"393",11.584845,57.922854,"2273636142",81,37,173,6158,195,-18,213,103,48,168,0,730,81,40,23,238,126,212,140
"394",8.0039,58.1604,"2332606490",80,39,190,5759,191,-13,204,62,131,163,6,1298,164,65,31,489,208,307,309
"395",10.838102,59.755601,"2332940844",62,66,235,7398,214,-67,281,80,35,165,-34,817,99,44,26,284,144,212,147
"396",18.630035,57.358341,"2336808619",75,16,83,6082,177,-11,189,61,71,169,0,553,63,30,25,181,94,156,121
"397",5.17135,50.85269,"2382820640",105,68,304,5503,229,4,225,183,86,183,33,785,77,48,13,229,157,229,178
"398",17.979304,59.873668,"2382995245",62,48,185,7079,201,-57,258,164,-13,164,-30,578,75,30,31,217,90,217,100
"399",13.380002,55.935001,"2417867766",77,56,237,6278,205,-33,238,57,9,166,-6,661,71,36,20,205,126,181,127
"400",10.72769,59.389339,"2425082661",71,58,221,7082,213,-50,263,90,42,169,-21,860,109,45,27,309,149,210,154
"401",10.490741,63.407598,"2429733605",48,56,237,6364,181,-55,236,65,67,139,-30,1118,132,60,21,362,187,282,256
"402",14.332611,55.580163,"2450125655",82,32,158,6062,192,-12,204,65,16,171,4,571,64,35,19,185,109,155,118
"403",16.458331,56.541946,"2450296661",77,27,134,6119,187,-14,201,169,11,169,1,541,63,30,24,179,93,179,105
"404",13.47375,58.381451,"2459271671",65,66,249,6810,211,-55,266,127,-5,160,-24,601,65,29,25,195,95,194,101
"405",12.839036,56.22603,"2468236465",80,53,227,6274,206,-27,234,169,49,169,-2,709,78,37,23,232,123,232,127
"406",12.591101,56.135714,"2468336576",82,45,204,6187,202,-21,223,170,50,170,1,671,79,34,25,233,115,233,117
"407",12.661215,56.252478,"2468352573",81,49,214,6235,204,-24,228,170,50,170,-1,652,76,36,24,222,111,222,120
"408",12.698944,56.155951,"2468410577",81,48,213,6217,203,-24,227,170,50,170,0,674,77,35,24,229,115,229,119
"409",12.775687,56.21652,"2468501568",81,51,222,6254,205,-26,231,170,50,170,-1,681,76,36,24,227,117,227,122
"410",12.814342,56.133541,"2468529569",81,51,221,6243,205,-26,231,169,50,169,-1,657,72,34,23,214,116,214,117
"411",12.818501,55.927981,"2468635566",78,47,209,6170,198,-25,224,166,-3,166,-3,742,81,35,23,235,126,235,126
"412",-5.31782,57.1684,"2528907246",72,41,286,3638,149,8,142,37,101,125,27,2274,272,106,32,806,333,419,613
"413",-1.62815,53.09163,"2534116007",81,62,328,4381,187,0,187,39,87,146,27,1022,105,71,13,308,217,248,245
"414",-2.93448,54.15849,"2534134279",99,41,270,3934,183,30,153,88,102,156,49,1235,135,72,22,397,218,296,296
"415",-0.40503,51.95385,"2534135375",96,64,326,4573,207,11,195,53,39,164,39,623,58,39,10,174,129,167,129
"416",-1.62815,53.09163,"2534160508",81,62,328,4381,187,0,187,39,87,146,27,1022,105,71,13,308,217,248,245
"417",-2.8652,51.29862,"2534177928",103,60,333,4175,204,23,181,64,107,164,50,1055,112,68,18,332,212,250,262
"418",-1.69495,53.1156,"2534197175",82,61,329,4366,188,1,187,40,88,146,28,1062,110,72,15,324,219,256,256
"419",-2.13527,53.97474,"2534236726",90,55,315,4160,188,14,174,51,123,151,39,1101,120,70,20,352,211,263,274
"420",6.02,49.47,"2545416400",92,72,297,5956,224,-17,241,14,73,175,14,762,82,50,14,238,158,180,190
"421",6.02,49.48,"2545417365",92,72,297,5954,224,-17,241,14,73,175,14,766,82,51,13,238,160,183,190
"422",6.06,49.86,"2545420459",91,71,296,5889,222,-17,239,15,112,174,14,822,94,53,18,274,167,177,210
"423",6.05,49.83,"2545426381",89,71,296,5890,220,-19,239,13,110,172,12,907,103,59,18,303,183,196,230
"424",6.02,49.48,"2545426698",92,72,297,5954,224,-17,241,14,73,175,14,766,82,51,13,238,160,183,190
"425",6.02,49.47,"2545427072",92,72,297,5956,224,-17,241,14,73,175,14,762,82,50,14,238,158,180,190
"426",6.02,49.47,"2545427186",92,72,297,5956,224,-17,241,14,73,175,14,762,82,50,14,238,158,180,190
"427",6.02,49.47,"2545427213",92,72,297,5956,224,-17,241,14,73,175,14,762,82,50,14,238,158,180,190
"428",6.02,49.48,"2545427286",92,72,297,5954,224,-17,241,14,73,175,14,766,82,51,13,238,160,183,190
"429",6.02,49.47,"2545427552",92,72,297,5956,224,-17,241,14,73,175,14,762,82,50,14,238,158,180,190
"430",6.03,49.86,"2545427965",90,71,296,5879,220,-18,238,13,110,172,12,859,100,55,20,292,173,178,222
"431",6.02,49.47,"2545428477",92,72,297,5956,224,-17,241,14,73,175,14,762,82,50,14,238,158,180,190
"432",6.02,49.86,"2545428682",88,71,297,5872,218,-20,238,12,109,171,11,876,102,56,20,298,176,181,226
"433",6.02,49.47,"2545429668",92,72,297,5956,224,-17,241,14,73,175,14,762,82,50,14,238,158,180,190
"434",16.03164,59.534273,"2558411851",64,70,241,7507,223,-68,291,166,-12,169,-34,591,70,29,27,204,93,197,98
"435",27.888579,61.789732,"2570700097",37,65,196,8988,215,-116,332,156,-55,163,-86,607,81,28,32,233,92,196,95
"436",27.251981,61.707577,"2570709828",39,66,200,8921,217,-114,332,158,-52,165,-83,614,82,30,31,236,96,201,100
"437",27.12032,61.878247,"2570730839",37,66,200,8925,216,-116,332,156,-54,163,-85,618,84,30,32,241,96,205,101
"438",27.517074,61.733754,"2570731828",38,66,199,8944,217,-115,332,157,-53,164,-84,614,80,30,30,231,96,199,101
"439",27.289034,61.626742,"2570733209",41,66,200,8928,220,-112,332,160,-50,167,-81,587,77,28,31,222,92,190,94
"440",15.982736,58.774689,"2572701901",66,65,238,7071,216,-58,274,164,-8,164,-27,576,68,31,25,196,93,191,102
"441",15.942698,58.769715,"2572719901",64,65,238,7068,214,-59,274,163,-9,163,-28,625,74,33,26,214,101,207,110
"442",3.06435,45.73455,"2615955514",101,77,310,5883,240,-7,247,153,51,186,26,732,87,42,22,243,130,205,151
"443",11.383541,59.351489,"2252256125",64,62,229,7161,209,-61,270,83,36,163,-30,749,90,44,24,254,135,190,144
"444",8.978455,61.859659,"2252267484",26,58,220,7191,172,-92,264,127,3,127,-65,384,51,14,33,143,48,141,91
"445",11.567157,59.23746,"2252279316",59,61,229,7051,202,-64,266,78,30,156,-34,915,108,51,24,309,158,263,175
"446",11.40626,59.358792,"2252286351",64,62,229,7175,210,-61,271,83,36,163,-29,755,91,44,24,256,135,196,144
