"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"52",71,51,311,3872,153,-12,165,112,20,121,18,2481,350,78,47,998,260,914,349
"53",60,47,297,3842,140,-20,160,100,10,110,8,2463,322,108,38,931,336,807,398
"54",112,56,334,3750,190,22,168,159,78,159,59,3291,636,62,76,1728,189,1728,230
"55",69,53,320,3789,150,-15,164,104,18,118,17,2358,396,61,59,1065,207,1040,273
"56",172,55,294,4413,260,73,186,212,131,227,109,2483,540,37,86,1407,116,1392,135
"57",105,48,280,4160,190,20,170,126,86,159,48,2345,308,125,32,900,382,650,464
"58",243,37,260,3520,305,164,141,284,190,284,190,1951,322,50,64,936,156,936,156
"59",150,52,326,3616,222,62,161,194,116,194,98,2703,579,46,83,1582,146,1582,168
"60",191,42,241,4424,275,102,173,212,175,248,129,3138,484,142,43,1441,460,808,485
"61",172,55,294,4413,260,73,186,212,131,227,109,2483,540,37,86,1407,116,1392,135
"62",102,53,341,3403,172,18,154,143,70,143,53,2782,472,73,60,1279,232,1279,265
"63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",172,55,294,4413,260,73,186,212,131,227,109,2483,540,37,86,1407,116,1392,135
"65",96,54,339,3551,170,10,160,140,63,140,46,2313,389,57,63,1088,181,1088,205
"66",126,46,322,3251,191,48,143,159,80,166,80,2521,424,70,57,1223,232,1064,232
"67",74,48,291,4010,157,-9,165,116,21,127,20,2655,338,103,38,1011,331,920,442
"68",61,47,289,3947,142,-20,162,102,9,112,7,2609,339,114,33,976,362,806,478
"69",78,55,349,3438,150,-7,157,120,46,120,30,2866,567,52,79,1573,161,1573,192
"70",105,55,340,3583,179,17,162,149,71,149,54,2717,553,48,81,1518,148,1518,178
"71",105,55,340,3583,179,17,162,149,71,149,54,2717,553,48,81,1518,148,1518,178
"72",78,55,349,3438,150,-7,157,120,46,120,30,2866,567,52,79,1573,161,1573,192
"73",141,56,315,4096,225,47,178,179,103,192,83,3542,652,67,71,1792,206,1738,247
"74",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"75",97,48,283,4099,181,12,168,139,42,150,41,2126,287,93,38,788,293,686,352
"76",69,48,290,3982,151,-13,164,111,17,121,15,2508,330,96,39,948,306,906,405
"77",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"78",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"79",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"80",83,55,347,3485,156,-2,159,126,51,126,34,3125,606,61,77,1687,187,1687,227
"81",96,51,298,4055,180,10,170,138,41,148,40,2015,284,75,40,810,249,662,323
"82",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"83",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"84",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"85",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"86",43,48,303,3809,123,-36,159,77,-6,93,-8,2670,353,100,40,1011,322,950,437
"87",43,48,303,3809,123,-36,159,77,-6,93,-8,2670,353,100,40,1011,322,950,437
"88",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"89",83,55,347,3485,156,-2,159,126,51,126,34,3125,606,61,77,1687,187,1687,227
"90",83,55,347,3485,156,-2,159,126,51,126,34,3125,606,61,77,1687,187,1687,227
"91",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"92",72,47,291,3940,154,-9,163,113,20,124,19,2308,298,109,36,845,341,707,404
"93",72,47,291,3940,154,-9,163,113,20,124,19,2308,298,109,36,845,341,707,404
"94",72,47,291,3940,154,-9,163,113,20,124,19,2308,298,109,36,845,341,707,404
"95",83,55,347,3485,156,-2,159,126,51,126,34,3125,606,61,77,1687,187,1687,227
"96",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"97",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"98",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"99",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"100",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"101",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"102",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"103",117,55,335,3686,192,26,166,162,82,162,64,3514,639,69,71,1773,209,1773,268
"104",117,55,335,3686,192,26,166,162,82,162,64,3514,639,69,71,1773,209,1773,268
"105",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"106",66,48,299,3861,146,-15,162,106,15,116,13,2538,341,94,42,1006,296,902,365
"107",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"108",43,48,303,3809,123,-36,159,77,-6,93,-8,2670,353,100,40,1011,322,950,437
"109",65,47,286,3982,146,-16,162,101,13,117,11,2445,342,97,38,951,313,850,426
"110",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"111",67,47,287,3985,148,-15,163,102,15,119,13,2330,316,94,37,888,300,783,401
"112",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"113",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"114",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"115",66,47,291,3962,148,-15,163,108,14,118,12,2753,350,112,37,1030,352,945,456
"116",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"117",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"118",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"119",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"120",115,49,281,4253,201,27,174,153,58,170,56,2086,313,63,51,881,205,864,283
"121",115,49,281,4253,201,27,174,153,58,170,56,2086,313,63,51,881,205,864,283
"122",62,52,322,3743,142,-21,163,96,12,110,11,2531,395,67,55,1086,227,1058,304
"123",90,53,313,3890,172,4,168,130,37,140,37,2326,341,59,53,1002,199,876,280
"124",64,49,301,3920,145,-19,164,99,12,114,10,2642,368,89,44,1052,291,984,407
"125",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"126",45,48,303,3822,124,-35,159,79,-5,95,-7,2288,357,75,49,978,247,929,340
"127",44,48,303,3814,123,-36,159,78,-6,93,-8,2411,350,87,43,970,285,912,389
"128",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"129",42,47,303,3727,121,-35,156,61,-6,91,-8,2829,397,135,36,1101,415,823,490
"130",63,46,286,3974,144,-18,162,99,12,115,9,2582,336,109,35,954,347,824,467
"131",44,48,303,3814,123,-36,159,78,-6,93,-8,2411,350,87,43,970,285,912,389
"132",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"133",58,50,304,3884,139,-24,163,93,7,108,5,2578,383,81,48,1079,265,1006,376
"134",44,48,303,3814,123,-36,159,78,-6,93,-8,2411,350,87,43,970,285,912,389
"135",65,48,294,3955,146,-17,163,100,13,116,11,2164,298,85,38,830,279,756,381
"136",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"137",44,48,303,3814,123,-36,159,78,-6,93,-8,2411,350,87,43,970,285,912,389
"138",44,48,303,3814,123,-36,159,78,-6,93,-8,2411,350,87,43,970,285,912,389
"139",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"140",54,49,304,3865,135,-27,162,89,4,104,2,2572,371,84,46,1051,276,980,390
"141",44,48,303,3814,123,-36,159,78,-6,93,-8,2411,350,87,43,970,285,912,389
"142",67,47,286,3990,149,-14,163,103,15,119,13,2530,337,104,36,950,332,835,444
"143",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"144",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"145",67,47,286,3990,149,-14,163,103,15,119,13,2530,337,104,36,950,332,835,444
"146",44,48,303,3814,123,-36,159,78,-6,93,-8,2411,350,87,43,970,285,912,389
"147",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"148",54,49,304,3865,135,-27,162,89,4,104,2,2572,371,84,46,1051,276,980,390
"149",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"150",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"151",52,48,301,3785,132,-27,158,92,3,101,1,2539,339,103,40,991,319,871,382
"152",44,48,303,3814,123,-36,159,78,-6,93,-8,2411,350,87,43,970,285,912,389
"153",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"154",42,47,303,3727,121,-35,156,61,-6,91,-8,2829,397,135,36,1101,415,823,490
"155",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"156",42,47,303,3727,121,-35,156,61,-6,91,-8,2829,397,135,36,1101,415,823,490
"157",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"158",40,48,304,3797,119,-39,158,74,-9,90,-11,2440,333,91,40,944,297,875,405
"159",40,48,304,3797,119,-39,158,74,-9,90,-11,2440,333,91,40,944,297,875,405
"160",41,47,304,3718,119,-37,156,80,-7,89,-10,2711,366,122,37,1038,378,852,450
"161",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"162",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"163",44,48,303,3814,123,-36,159,78,-6,93,-8,2411,350,87,43,970,285,912,389
"164",62,48,295,3938,143,-19,163,97,11,114,9,2214,306,84,40,858,276,798,374
"165",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"166",51,47,299,3792,131,-27,158,91,2,101,0,2742,377,128,36,1048,396,818,470
"167",56,48,299,3896,137,-25,162,91,6,107,3,2218,357,74,50,964,244,898,335
"168",44,48,303,3814,123,-36,159,78,-6,93,-8,2411,350,87,43,970,285,912,389
"169",52,48,301,3785,132,-27,158,92,3,101,1,2539,339,103,40,991,319,871,382
"170",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"171",47,47,300,3763,126,-31,157,66,-2,96,-4,2743,387,133,35,1075,411,769,485
"172",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"173",44,48,303,3814,123,-36,159,78,-6,93,-8,2411,350,87,43,970,285,912,389
"174",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"175",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"176",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"177",52,47,299,3776,131,-26,157,71,3,102,1,2892,403,135,37,1127,417,867,487
"178",52,47,299,3776,131,-26,157,71,3,102,1,2892,403,135,37,1127,417,867,487
"179",42,47,303,3727,121,-35,156,61,-6,91,-8,2829,397,135,36,1101,415,823,490
"180",47,47,300,3763,126,-31,157,66,-2,96,-4,2743,387,133,35,1075,411,769,485
"181",50,48,300,3861,130,-30,161,85,0,100,-2,2308,341,85,43,933,281,869,382
"182",41,47,304,3718,119,-37,156,80,-7,89,-10,2711,366,122,37,1038,378,852,450
"183",52,48,301,3785,132,-27,158,92,3,101,1,2539,339,103,40,991,319,871,382
"184",52,48,301,3785,132,-27,158,92,3,101,1,2539,339,103,40,991,319,871,382
"185",41,47,304,3718,119,-37,156,80,-7,89,-10,2711,366,122,37,1038,378,852,450
"186",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"187",44,48,303,3814,123,-36,159,78,-6,93,-8,2411,350,87,43,970,285,912,389
"188",51,47,299,3792,131,-27,158,91,2,101,0,2742,377,128,36,1048,396,818,470
"189",59,47,296,3844,139,-21,160,78,9,109,7,2622,358,126,35,1002,388,760,459
"190",52,48,301,3785,132,-27,158,92,3,101,1,2539,339,103,40,991,319,871,382
"191",42,47,303,3727,121,-35,156,61,-6,91,-8,2829,397,135,36,1101,415,823,490
"192",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"193",42,47,303,3727,121,-35,156,61,-6,91,-8,2829,397,135,36,1101,415,823,490
"194",42,47,303,3727,121,-35,156,61,-6,91,-8,2829,397,135,36,1101,415,823,490
"195",41,47,304,3718,119,-37,156,80,-7,89,-10,2711,366,122,37,1038,378,852,450
"196",57,47,296,3840,137,-22,159,77,7,107,5,2636,371,132,35,1039,408,708,482
"197",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"198",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"199",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"200",63,55,355,3369,135,-20,155,105,32,105,16,2973,555,62,72,1537,192,1537,228
"201",82,52,315,3870,163,-3,167,117,29,131,29,2290,364,67,53,978,229,939,297
"202",78,55,349,3438,150,-7,157,120,46,120,30,2866,567,52,79,1573,161,1573,192
"203",105,48,280,4160,190,20,170,126,86,159,48,2345,308,125,32,900,382,650,464
"204",68,52,353,3199,135,-12,147,107,38,107,23,2998,577,57,75,1610,183,1610,205
"205",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"206",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"207",54,52,322,3697,133,-27,160,92,5,101,3,2520,364,72,51,1038,240,992,318
"208",124,49,277,4305,211,35,176,163,66,180,65,2334,338,90,41,906,286,834,372
"209",124,49,277,4305,211,35,176,163,66,180,65,2334,338,90,41,906,286,834,372
"210",111,55,337,3623,186,23,163,156,77,156,60,2856,576,51,81,1592,157,1592,189
"211",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"212",124,49,277,4305,211,35,176,163,66,180,65,2334,338,90,41,906,286,834,372
"213",111,55,337,3623,186,23,163,156,77,156,60,2856,576,51,81,1592,157,1592,189
"214",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"215",110,52,302,4077,194,21,173,147,54,161,53,2091,375,51,62,986,173,948,235
"216",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"217",110,52,302,4077,194,21,173,147,54,161,53,2091,375,51,62,986,173,948,235
"218",110,52,302,4077,194,21,173,147,54,161,53,2091,375,51,62,986,173,948,235
"219",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"220",110,52,302,4077,194,21,173,147,54,161,53,2091,375,51,62,986,173,948,235
"221",55,51,316,3778,136,-26,162,95,5,104,4,2612,355,85,45,1055,283,957,377
"222",55,51,316,3778,136,-26,162,95,5,104,4,2612,355,85,45,1055,283,957,377
"223",110,52,302,4077,194,21,173,147,54,161,53,2091,375,51,62,986,173,948,235
"224",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"225",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"226",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"227",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"228",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"229",191,37,207,4882,279,99,180,216,252,255,122,3047,401,168,25,1109,588,634,708
"230",223,40,226,4619,309,131,178,245,207,282,158,3294,533,150,44,1551,470,776,572
"231",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"232",226,26,233,2922,274,162,112,260,197,260,182,2520,492,49,80,1420,149,1291,151
"233",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"234",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"235",55,51,316,3778,136,-26,162,95,5,104,4,2612,355,85,45,1055,283,957,377
"236",68,52,353,3199,135,-12,147,107,38,107,23,2998,577,57,75,1610,183,1610,205
"237",157,49,310,3610,228,72,156,200,104,200,104,2609,436,60,63,1228,202,1228,202
"238",129,47,267,4358,216,40,175,174,70,185,69,3010,427,152,32,1160,466,821,577
"239",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"240",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"241",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"242",71,52,351,3226,139,-9,148,111,42,111,26,2942,493,67,65,1402,215,1402,239
"243",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"244",49,48,303,3843,129,-31,160,83,-1,99,-3,2221,360,68,52,986,224,921,312
"245",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"246",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"247",57,52,319,3769,138,-25,163,96,7,106,6,2654,379,80,48,1072,268,1020,362
"248",111,64,305,5093,236,26,209,53,186,186,46,1663,240,53,48,718,169,169,661
"249",111,64,305,5093,236,26,209,53,186,186,46,1663,240,53,48,718,169,169,661
"250",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"251",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"252",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
