"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"29",47,47,300,3763,126,-31,157,66,-2,96,-4,2743,387,133,35,1075,411,769,485
"30",47,47,300,3763,126,-31,157,66,-2,96,-4,2743,387,133,35,1075,411,769,485
"31",47,47,300,3763,126,-31,157,66,-2,96,-4,2743,387,133,35,1075,411,769,485
"32",64,48,295,3939,145,-18,163,105,12,115,10,2641,335,102,38,999,328,921,441
"33",33,48,307,3744,112,-45,157,67,-15,82,-18,2683,368,98,41,1044,318,970,436
"34",65,51,313,3836,147,-17,164,105,14,115,13,2570,355,83,45,1045,277,927,371
"35",72,51,311,3871,153,-12,165,112,20,121,19,2522,359,83,44,1036,277,876,373
"36",57,55,357,3335,128,-26,154,98,26,98,11,3050,578,60,74,1606,186,1606,222
"37",93,55,344,3546,167,6,161,136,60,136,43,3431,616,72,70,1727,218,1727,270
"38",57,52,319,3769,138,-25,163,96,7,106,6,2654,379,80,48,1072,268,1020,362
"39",57,52,355,3163,124,-21,146,96,28,96,13,3139,562,70,67,1572,227,1572,248
"40",109,85,327,6113,209,-51,261,185,49,185,22,1019,254,11,101,744,37,744,51
"41",-20,72,311,5674,81,-151,232,56,-72,56,-93,3019,680,15,95,1984,60,1984,119
"42",109,85,327,6113,209,-51,261,185,49,185,22,1019,254,11,101,744,37,744,51
"43",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"44",47,47,300,3763,126,-31,157,66,-2,96,-4,2743,387,133,35,1075,411,769,485
"45",42,47,303,3727,121,-35,156,61,-6,91,-8,2829,397,135,36,1101,415,823,490
"46",54,52,322,3697,133,-27,160,92,5,101,3,2520,364,72,51,1038,240,992,318
"47",46,48,303,3829,126,-34,160,81,-3,96,-6,2456,363,82,46,1014,266,959,368
"48",38,68,318,5346,131,-83,215,105,-19,105,-35,1750,234,27,46,676,99,676,139
"49",38,68,318,5346,131,-83,215,105,-19,105,-35,1750,234,27,46,676,99,676,139
"50",44,55,361,3272,115,-37,152,85,15,85,-1,3205,575,69,69,1597,214,1597,332
"51",7,75,321,5656,111,-124,235,77,-70,80,-70,719,215,2,123,619,6,529,6
"52",41,84,372,5107,138,-87,226,102,-30,106,-30,1466,379,5,107,1047,15,1005,15
"53",42,47,303,3727,121,-35,156,61,-6,91,-8,2829,397,135,36,1101,415,823,490
"54",47,47,300,3763,126,-31,157,66,-2,96,-4,2743,387,133,35,1075,411,769,485
"55",13,74,310,5663,113,-124,238,87,-41,87,-62,1310,267,9,84,799,29,799,55
"56",16,74,311,5649,116,-121,237,90,-38,90,-59,1266,257,9,84,770,28,770,53
"57",16,74,311,5649,116,-121,237,90,-38,90,-59,1266,257,9,84,770,28,770,53
"58",2,74,310,5688,102,-136,238,77,-53,77,-73,1234,252,8,84,752,26,752,50
"59",2,74,310,5688,102,-136,238,77,-53,77,-73,1234,252,8,84,752,26,752,50
"60",38,84,328,6102,141,-115,256,115,-22,115,-46,3098,802,20,108,2346,82,2346,97
"61",24,75,314,5672,126,-112,237,99,-30,99,-51,334,77,2,92,227,6,227,12
"62",6,75,314,5711,108,-130,238,81,-48,81,-69,475,107,3,89,315,9,315,19
"63",13,72,311,5594,112,-119,230,87,-39,87,-61,3214,730,16,95,2120,64,2120,125
"64",13,72,311,5594,112,-119,230,87,-39,87,-61,3214,730,16,95,2120,64,2120,125
"65",13,72,311,5594,112,-119,230,87,-39,87,-61,3214,730,16,95,2120,64,2120,125
"66",13,72,311,5594,112,-119,230,87,-39,87,-61,3214,730,16,95,2120,64,2120,125
"67",13,72,311,5594,112,-119,230,87,-39,87,-61,3214,730,16,95,2120,64,2120,125
"68",35,65,270,5956,145,-97,242,112,-46,117,-46,266,52,1,91,154,3,150,3
"69",71,96,351,6309,181,-92,273,150,9,150,-17,2081,536,10,105,1598,82,1598,174
"70",30,95,346,6526,143,-133,275,115,-32,115,-58,2339,602,11,105,1800,71,1800,154
"71",66,98,358,6168,177,-97,274,142,3,142,-22,2470,617,13,101,1815,89,1815,182
"72",71,98,358,6155,182,-92,274,146,9,146,-17,2422,599,13,99,1763,93,1763,188
"73",55,96,350,6368,167,-107,274,136,-7,136,-33,2259,589,11,106,1747,73,1747,155
"74",5,81,287,6721,134,-149,282,91,-91,95,-91,879,141,3,76,406,15,373,15
"75",5,81,287,6721,134,-149,282,91,-91,95,-91,879,141,3,76,406,15,373,15
"76",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"77",1,67,290,5818,105,-126,231,75,-78,76,-78,970,191,11,69,531,41,492,41
"78",-5,85,323,6287,102,-161,262,76,-66,76,-90,2660,687,20,108,2019,66,2019,87
"79",10,85,324,6267,116,-147,262,90,-50,90,-75,2599,655,22,105,1937,72,1937,95
"80",2,96,320,7146,131,-169,299,100,-61,100,-95,1032,222,16,78,663,62,663,153
"81",59,52,318,3784,139,-24,163,93,8,108,7,2561,372,77,49,1034,259,993,349
"82",30,48,308,3730,109,-48,156,64,-18,79,-20,2585,365,93,42,1026,303,956,415
"83",30,48,308,3730,109,-48,156,64,-18,79,-20,2585,365,93,42,1026,303,956,415
"84",108,70,305,5685,206,-22,228,177,27,178,27,285,63,3,81,181,11,160,11
"85",57,67,294,5712,156,-71,227,128,-23,128,-23,632,117,8,64,337,32,304,32
"86",70,48,296,3900,151,-11,163,111,19,121,17,2431,335,103,38,952,325,782,393
"87",63,66,304,5478,156,-62,218,131,3,131,-13,1455,202,21,49,588,76,538,105
"88",80,67,311,5351,171,-45,216,146,21,146,5,1763,237,29,47,709,104,619,139
"89",75,67,313,5328,166,-50,215,140,17,141,0,2205,303,34,48,891,120,752,174
"90",55,66,304,5470,148,-70,217,123,-5,123,-21,1960,276,29,49,800,103,738,141
"91",72,68,320,5250,162,-52,214,137,15,137,-2,2109,288,27,49,846,98,739,157
"92",85,68,319,5254,176,-39,214,149,28,150,11,1600,217,23,47,635,86,545,125
"93",43,66,304,5475,136,-81,217,111,-17,111,-33,2066,293,30,50,845,110,845,146
"94",47,66,305,5468,140,-78,217,115,-13,115,-29,1873,263,28,49,763,99,701,136
"95",75,68,320,5244,166,-48,214,140,18,140,2,2080,287,27,49,839,97,720,157
"96",5,61,266,5900,110,-121,231,80,-74,85,-74,1202,230,4,82,656,18,587,18
"97",53,63,268,5898,159,-77,236,128,-28,133,-28,544,104,2,82,292,8,262,8
"98",8,61,265,5889,113,-118,231,84,-70,88,-70,1002,189,3,83,555,15,505,15
"99",34,85,320,6358,143,-122,265,116,-27,116,-54,1006,251,8,102,739,38,739,62
"100",8,61,265,5889,113,-118,231,84,-70,88,-70,1002,189,3,83,555,15,505,15
"101",5,61,266,5900,110,-121,231,80,-74,85,-74,1202,230,4,82,656,18,587,18
"102",34,85,320,6358,143,-122,265,116,-27,116,-54,1006,251,8,102,739,38,739,62
"103",53,63,268,5898,159,-77,236,128,-28,133,-28,544,104,2,82,292,8,262,8
"104",149,68,310,5353,239,21,218,212,89,213,71,751,94,12,45,280,45,249,62
"105",149,68,310,5353,239,21,218,212,89,213,71,751,94,12,45,280,45,249,62
"106",149,68,310,5353,239,21,218,212,89,213,71,751,94,12,45,280,45,249,62
"107",149,68,310,5353,239,21,218,212,89,213,71,751,94,12,45,280,45,249,62
"108",48,80,338,5320,149,-87,236,116,-27,116,-27,505,107,2,93,311,6,311,6
"109",83,73,339,5056,172,-42,214,145,28,145,11,1622,215,22,49,641,79,607,118
"110",44,55,361,3272,115,-37,152,85,15,85,-1,3205,575,69,69,1597,214,1597,332
"111",8,68,298,5701,110,-117,227,80,-69,81,-69,915,191,10,73,531,38,488,38
"112",14,79,322,5955,117,-129,246,91,-43,91,-66,1096,283,10,105,811,32,811,35
"113",34,94,326,7089,156,-134,289,127,-31,127,-62,1392,348,10,99,1040,58,1040,170
"114",-21,94,321,7284,106,-188,294,77,-88,77,-117,2377,598,18,100,1780,98,1780,284
"115",-21,94,321,7284,106,-188,294,77,-88,77,-117,2377,598,18,100,1780,98,1780,284
"116",-21,94,321,7284,106,-188,294,77,-88,77,-117,2377,598,18,100,1780,98,1780,284
"117",23,79,319,5988,127,-121,247,101,-34,101,-58,1260,322,11,104,932,34,932,53
"118",59,55,356,3353,131,-24,155,100,28,100,12,2989,567,63,74,1573,193,1573,231
"119",26,95,323,7190,149,-144,293,121,-1,121,-72,940,226,8,92,670,46,670,143
"120",34,95,324,7142,156,-135,292,128,8,128,-64,982,236,8,93,700,48,700,151
"121",3,95,323,7218,128,-165,293,99,-24,99,-94,1344,312,11,88,926,65,926,223
"122",3,95,323,7218,128,-165,293,99,-24,99,-94,1344,312,11,88,926,65,926,223
"123",26,95,328,6486,157,-134,291,109,-65,113,-65,527,88,3,77,260,13,238,13
"124",77,52,313,3844,158,-7,165,117,25,127,25,2246,330,62,52,922,208,913,277
"125",51,47,299,3792,131,-27,158,91,2,101,0,2742,377,128,36,1048,396,818,470
"126",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"127",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"128",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"129",-18,95,286,8169,148,-185,333,-41,-55,99,-131,171,27,4,52,79,16,32,49
"130",52,47,295,3879,132,-28,160,93,2,103,-1,2583,329,107,35,976,339,867,450
"131",58,67,312,5358,149,-65,215,125,0,125,-17,1944,256,30,47,766,107,682,150
"132",90,80,374,4642,174,-41,215,146,23,146,23,1863,303,22,61,890,92,890,92
"133",57,67,312,5347,148,-67,215,123,-1,124,-17,2201,295,35,48,884,124,775,171
"134",38,67,295,5697,138,-88,226,110,-40,110,-40,618,111,8,61,309,32,292,32
"135",50,67,294,5703,150,-77,226,121,-12,122,-29,598,108,8,61,302,32,283,32
"136",-5,85,323,6299,102,-161,263,76,-66,76,-90,2609,671,20,107,1973,66,1973,89
"137",-5,85,323,6299,102,-161,263,76,-66,76,-90,2609,671,20,107,1973,66,1973,89
"138",-72,95,282,8151,97,-239,336,-48,-112,43,-186,133,20,5,44,57,17,29,30
"139",-55,92,278,8157,113,-219,332,-32,-96,60,-168,137,22,4,50,63,15,31,30
"140",108,48,279,4208,194,22,172,152,52,163,50,2816,375,128,34,1052,402,844,507
"141",5,61,266,5900,110,-121,231,80,-74,85,-74,1202,230,4,82,656,18,587,18
"142",5,61,266,5900,110,-121,231,80,-74,85,-74,1202,230,4,82,656,18,587,18
"143",5,61,266,5900,110,-121,231,80,-74,85,-74,1202,230,4,82,656,18,587,18
"144",5,61,266,5900,110,-121,231,80,-74,85,-74,1202,230,4,82,656,18,587,18
"145",-67,92,278,8161,102,-230,332,-46,-108,49,-179,152,25,5,49,71,18,38,30
"146",-73,95,281,8191,98,-239,337,-50,-114,44,-186,139,21,5,43,61,18,34,27
"147",156,79,385,4066,230,24,206,201,92,201,92,1289,274,16,84,765,48,760,48
"148",5,92,282,8136,167,-160,327,-15,-33,117,-111,96,16,3,55,46,10,18,25
"149",-23,96,294,7971,141,-184,326,-49,-56,92,-131,576,104,17,60,298,64,97,125
"150",-15,92,282,8134,149,-178,327,-36,-53,98,-129,107,17,3,50,49,11,23,27
"151",-15,92,282,8134,149,-178,327,-36,-53,98,-129,107,17,3,50,49,11,23,27
"152",-15,92,282,8134,149,-178,327,-36,-53,98,-129,107,17,3,50,49,11,23,27
"153",-36,98,299,7992,129,-199,328,-63,-70,79,-144,642,110,16,53,296,60,117,174
"154",-45,93,294,7761,107,-209,316,-113,-78,67,-147,346,55,11,47,156,37,70,105
"155",15,102,288,8231,172,-183,355,118,-77,118,-111,77,15,1,74,43,3,43,3
"156",48,75,317,5710,152,-86,237,118,-31,120,-31,331,99,1,124,289,3,242,3
"157",42,75,317,5706,146,-92,237,112,-37,114,-37,387,115,1,120,327,3,282,3
"158",15,102,288,8231,172,-183,355,118,-77,118,-111,77,15,1,74,43,3,43,3
"159",-37,122,328,8021,127,-245,372,64,-129,67,-155,580,145,3,104,409,9,365,9
"160",-29,127,328,8386,143,-246,389,75,-126,78,-155,382,94,1,106,271,4,242,5
"161",-29,127,328,8386,143,-246,389,75,-126,78,-155,382,94,1,106,271,4,242,5
"162",-15,126,326,8442,157,-229,386,90,-141,93,-141,478,107,2,98,309,6,277,6
"163",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"164",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"165",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"166",-20,92,277,8194,148,-185,333,4,-60,95,-135,72,12,2,50,34,8,18,14
"167",-5,90,273,8193,167,-164,331,14,-44,114,-116,68,12,1,57,35,6,22,9
"168",-45,90,273,8170,128,-202,330,-29,-85,75,-154,123,23,2,63,68,10,41,16
"169",-5,90,273,8193,167,-164,331,14,-44,114,-116,68,12,1,57,35,6,22,9
"170",-5,90,273,8193,167,-164,331,14,-44,114,-116,68,12,1,57,35,6,22,9
"171",149,89,348,5883,242,-14,256,218,88,218,61,3120,793,19,106,2237,65,2237,83
"172",65,52,354,3198,133,-14,147,105,36,105,21,3068,543,71,66,1503,227,1503,255
"173",15,102,288,8231,172,-183,355,118,-77,118,-111,77,15,1,74,43,3,43,3
"174",-17,120,332,7756,142,-219,361,80,-108,83,-132,544,136,2,104,384,6,350,8
"175",-40,121,324,8117,125,-249,375,63,-133,66,-159,434,104,3,98,289,10,268,11
"176",-32,119,324,8015,131,-238,369,69,-124,72,-149,544,114,4,89,327,14,296,16
"177",26,74,309,5710,126,-115,241,100,-30,100,-51,1036,204,8,78,599,27,599,44
"178",-56,93,292,7823,98,-219,318,-125,-90,57,-159,558,103,14,58,291,66,88,184
"179",-16,93,273,8438,164,-177,341,-1,-59,108,-128,53,9,1,57,27,4,13,9
"180",-16,93,273,8438,164,-177,341,-1,-59,108,-128,53,9,1,57,27,4,13,9
"181",-16,93,273,8438,164,-177,341,-1,-59,108,-128,53,9,1,57,27,4,13,9
"182",-64,91,275,8176,107,-223,331,-46,-105,55,-175,171,29,5,55,86,20,47,29
"183",-64,91,275,8176,107,-223,331,-46,-105,55,-175,171,29,5,55,86,20,47,29
"184",149,89,348,5883,242,-14,256,218,88,218,61,3120,793,19,106,2237,65,2237,83
"185",149,89,348,5883,242,-14,256,218,88,218,61,3120,793,19,106,2237,65,2237,83
"186",149,89,348,5883,242,-14,256,218,88,218,61,3120,793,19,106,2237,65,2237,83
"187",86,74,311,5574,189,-50,239,156,5,158,5,605,115,3,85,337,9,305,9
"188",86,74,311,5574,189,-50,239,156,5,158,5,605,115,3,85,337,9,305,9
"189",51,47,299,3792,131,-27,158,91,2,101,0,2742,377,128,36,1048,396,818,470
"190",-5,76,311,5843,100,-143,243,72,-60,72,-81,1196,302,3,104,858,12,858,39
"191",3,76,311,5863,107,-136,244,80,-53,80,-75,1150,284,4,101,818,15,818,44
"192",98,85,380,4729,187,-37,224,151,27,154,27,1036,222,12,83,623,46,518,46
"193",-29,102,323,7099,120,-195,315,66,-109,69,-126,687,142,3,97,424,11,385,13
"194",-29,102,323,7099,120,-195,315,66,-109,69,-126,687,142,3,97,424,11,385,13
"195",-32,102,323,7113,117,-199,315,63,-113,66,-129,700,145,3,97,433,11,392,13
"196",151,63,243,6646,273,14,259,238,53,238,53,1814,438,17,91,1269,51,1269,51
"197",-9,105,327,7038,140,-180,320,84,-89,88,-107,490,103,2,94,283,8,244,10
"198",-28,77,316,5950,76,-167,243,50,-85,50,-107,1585,364,12,92,1032,42,1032,75
"199",-17,77,320,5851,84,-155,240,60,-73,60,-95,2372,566,20,96,1582,66,1582,70
"200",0,77,320,5846,101,-139,240,76,-56,76,-78,1935,436,15,90,1218,53,1218,59
"201",-17,77,320,5851,84,-155,240,60,-73,60,-95,2372,566,20,96,1582,66,1582,70
"202",-40,77,314,6049,66,-180,246,40,-97,40,-119,1979,469,16,96,1335,55,1335,94
"203",161,82,340,5582,253,13,240,228,105,228,79,1093,280,7,106,800,23,800,26
"204",149,89,348,5883,242,-14,256,218,88,218,61,3120,793,19,106,2237,65,2237,83
"205",-17,77,320,5851,84,-155,240,60,-73,60,-95,2372,566,20,96,1582,66,1582,70
"206",12,86,317,6476,122,-148,270,95,-50,95,-77,1459,359,14,100,1059,52,1059,97
"207",12,86,317,6476,122,-148,270,95,-50,95,-77,1459,359,14,100,1059,52,1059,97
"208",12,86,317,6476,122,-148,270,95,-50,95,-77,1459,359,14,100,1059,52,1059,97
"209",12,86,317,6476,122,-148,270,95,-50,95,-77,1459,359,14,100,1059,52,1059,97
"210",12,86,317,6476,122,-148,270,95,-50,95,-77,1459,359,14,100,1059,52,1059,97
"211",12,86,317,6476,122,-148,270,95,-50,95,-77,1459,359,14,100,1059,52,1059,97
"212",12,86,317,6476,122,-148,270,95,-50,95,-77,1459,359,14,100,1059,52,1059,97
"213",2,100,328,6782,139,-166,305,92,-82,92,-92,486,134,2,118,380,7,380,9
"214",12,86,317,6476,122,-148,270,95,-50,95,-77,1459,359,14,100,1059,52,1059,97
"215",41,83,338,5531,147,-98,245,112,-36,112,-36,623,134,2,92,376,6,376,6
"216",5,86,314,6418,128,-148,276,88,-84,88,-84,713,175,1,109,493,3,493,3
"217",182,90,353,5668,275,21,254,245,122,245,95,2333,601,15,106,1637,49,1637,57
"218",30,85,322,6305,135,-130,265,110,-31,110,-57,2235,586,18,107,1698,56,1698,83
"219",68,51,315,3798,149,-15,163,107,17,117,16,2362,337,72,49,966,240,902,314
"220",-54,94,290,7966,112,-212,324,-82,-88,62,-160,469,77,14,52,227,54,121,82
"221",-28,94,291,7956,136,-188,324,-54,-61,87,-135,416,72,13,57,214,50,76,84
"222",-57,94,290,7975,109,-216,325,-86,-92,59,-163,539,95,17,58,281,67,96,103
"223",-57,94,290,7975,109,-216,325,-86,-92,59,-163,539,95,17,58,281,67,96,103
"224",37,75,292,6223,151,-104,255,116,-49,117,-49,492,137,1,115,387,3,341,3
"225",21,76,296,6255,137,-121,258,101,-65,102,-65,497,136,1,112,374,3,348,3
"226",22,80,308,6086,132,-127,259,101,-40,101,-60,525,127,3,94,364,10,364,13
"227",37,75,292,6223,151,-104,255,116,-49,117,-49,492,137,1,115,387,3,341,3
"228",21,76,296,6254,138,-120,258,101,-64,102,-64,543,149,1,112,407,3,380,3
"229",37,70,291,5937,142,-100,242,114,-39,114,-44,195,51,1,110,149,3,149,3
"230",2,79,308,6083,113,-145,258,82,-59,82,-79,910,217,6,93,622,19,622,24
"231",-42,92,277,8201,128,-206,334,-20,-83,74,-156,91,15,3,47,43,11,23,17
"232",-25,92,277,8187,142,-190,332,-1,-65,90,-140,83,14,2,52,40,8,20,17
"233",-13,92,277,8187,154,-178,332,12,-53,101,-128,58,9,2,47,26,7,17,10
"234",-22,92,277,8181,145,-187,332,3,-62,92,-137,89,14,3,49,41,11,21,17
"235",-24,92,277,8188,144,-188,332,0,-64,91,-138,66,11,2,51,31,7,20,13
"236",-42,92,277,8201,128,-206,334,-20,-83,74,-156,91,15,3,47,43,11,23,17
"237",-20,92,277,8185,148,-185,332,6,-59,95,-134,81,13,2,52,38,8,20,17
"238",-22,92,277,8181,145,-187,332,3,-62,92,-137,89,14,3,49,41,11,21,17
"239",-42,92,277,8201,128,-206,334,-20,-83,74,-156,91,15,3,47,43,11,23,17
"240",-42,92,277,8201,128,-206,334,-20,-83,74,-156,91,15,3,47,43,11,23,17
"241",-22,92,277,8181,145,-187,332,3,-62,92,-137,89,14,3,49,41,11,21,17
"242",6,55,252,5605,103,-114,217,77,-51,80,-70,1590,303,17,77,872,65,829,73
"243",15,74,300,5974,121,-125,246,92,-66,92,-66,230,57,1,104,171,3,171,3
"244",22,55,252,5574,119,-97,217,93,-34,96,-53,1264,240,12,80,706,45,650,50
"245",18,61,265,5849,122,-108,230,93,-60,97,-60,1211,231,4,83,669,20,603,20
"246",18,61,267,5861,122,-108,230,92,-61,97,-61,1031,198,4,80,552,18,481,18
"247",-5,54,252,5609,92,-124,216,66,-62,69,-80,1698,319,17,78,935,64,865,73
"248",18,61,265,5849,122,-108,230,93,-60,97,-60,1211,231,4,83,669,20,603,20
"249",22,65,270,6049,132,-109,241,75,-59,105,-59,697,138,2,79,361,8,305,8
"250",7,61,265,5886,112,-119,231,83,-71,87,-71,1050,203,3,85,583,13,528,13
"251",-40,92,276,8212,131,-204,334,-18,-80,77,-153,70,11,2,49,32,8,19,13
"252",-40,92,276,8212,131,-204,334,-18,-80,77,-153,70,11,2,49,32,8,19,13
"253",-40,92,276,8212,131,-204,334,-18,-80,77,-153,70,11,2,49,32,8,19,13
"254",-48,93,277,8211,123,-212,335,-26,-89,69,-161,78,12,3,48,36,10,19,16
"255",-40,92,276,8212,131,-204,334,-18,-80,77,-153,70,11,2,49,32,8,19,13
"256",-40,92,276,8212,131,-204,334,-18,-80,77,-153,70,11,2,49,32,8,19,13
"257",-40,92,276,8212,131,-204,334,-18,-80,77,-153,70,11,2,49,32,8,19,13
"258",-40,92,276,8212,131,-204,334,-18,-80,77,-153,70,11,2,49,32,8,19,13
"259",-48,93,277,8211,123,-212,335,-26,-89,69,-161,78,12,3,48,36,10,19,16
"260",-48,93,277,8211,123,-212,335,-26,-89,69,-161,78,12,3,48,36,10,19,16
"261",-50,92,276,8209,121,-213,334,-29,-91,68,-163,87,13,3,46,39,11,22,17
"262",-39,92,277,8204,131,-203,334,-17,-80,77,-153,84,14,3,50,40,10,20,17
"263",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"264",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"265",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"266",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"267",-39,92,277,8204,131,-203,334,-17,-80,77,-153,84,14,3,50,40,10,20,17
"268",-50,92,276,8209,121,-213,334,-29,-91,68,-163,87,13,3,46,39,11,22,17
"269",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"270",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"271",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"272",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"273",-39,92,277,8204,131,-203,334,-17,-80,77,-153,84,14,3,50,40,10,20,17
"274",-39,97,294,8102,128,-202,330,-65,-75,78,-149,286,48,6,56,130,22,49,91
"275",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"276",-39,97,294,8102,128,-202,330,-65,-75,78,-149,286,48,6,56,130,22,49,91
"277",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"278",-36,92,276,8216,134,-200,334,-13,-76,81,-149,61,10,2,50,29,7,17,11
"279",-39,92,277,8204,131,-203,334,-17,-80,77,-153,84,14,3,50,40,10,20,17
"280",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"281",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"282",-63,92,276,8189,108,-225,333,-42,-104,55,-175,92,14,3,46,41,11,28,17
"283",-11,84,307,6355,113,-160,273,74,-90,74,-96,567,156,2,120,462,6,462,6
"284",12,87,301,6720,144,-145,290,102,-81,102,-81,430,93,1,97,271,4,271,4
"285",0,90,296,6971,138,-165,302,91,-97,96,-97,433,91,3,93,268,9,253,9
"286",0,99,322,6981,140,-167,307,92,-98,92,-98,610,132,2,97,384,8,360,8
"287",0,99,322,6981,140,-167,307,92,-98,92,-98,610,132,2,97,384,8,360,8
"288",0,99,322,6981,140,-167,307,92,-98,92,-98,610,132,2,97,384,8,360,8
"289",0,99,322,6981,140,-167,307,92,-98,92,-98,610,132,2,97,384,8,360,8
"290",12,87,301,6720,144,-145,290,102,-81,102,-81,430,93,1,97,271,4,271,4
"291",-28,98,319,7071,114,-194,308,66,-126,66,-126,900,185,4,95,555,12,481,12
"292",0,99,322,6981,140,-167,307,92,-98,92,-98,610,132,2,97,384,8,360,8
"293",6,94,317,6835,143,-154,297,96,-89,97,-89,819,182,2,100,523,8,506,8
"294",0,99,322,6981,140,-167,307,92,-98,92,-98,610,132,2,97,384,8,360,8
"295",12,87,301,6720,144,-145,290,102,-81,102,-81,430,93,1,97,271,4,271,4
"296",0,99,322,6981,140,-167,307,92,-98,92,-98,610,132,2,97,384,8,360,8
"297",0,99,322,6981,140,-167,307,92,-98,92,-98,610,132,2,97,384,8,360,8
"298",-23,92,276,8199,145,-188,333,1,-63,92,-138,62,10,2,50,29,7,15,13
"299",-49,92,277,8192,121,-213,334,-26,-89,68,-162,96,15,3,47,43,11,24,20
