"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"103",111,57,784,313,149,76,73,108,112,116,108,3838,435,207,23,1215,637,1037,1130
"104",111,57,784,313,149,76,73,108,112,116,108,3838,435,207,23,1215,637,1037,1130
"105",242,58,778,379,281,207,74,239,241,248,237,3354,406,146,27,1178,459,762,839
"106",59,50,758,356,93,27,66,62,61,63,53,6774,724,470,14,2104,1427,1916,1535
"107",110,52,778,292,143,76,67,112,105,112,104,2301,330,63,52,973,191,829,209
"108",191,75,249,7561,334,34,300,255,113,292,83,1453,301,43,61,812,140,363,157
"109",68,54,757,349,102,31,71,72,63,72,63,2888,395,101,45,1173,311,1137,333
"110",71,53,756,353,105,34,71,74,65,75,65,3165,339,140,27,1011,434,932,462
"111",102,54,747,369,136,64,72,105,96,106,96,2679,383,86,49,1122,266,1090,286
"112",144,56,706,484,182,103,79,148,136,148,136,3136,437,110,42,1257,342,975,384
"113",144,56,706,484,182,103,79,148,136,148,136,3136,437,110,42,1257,342,975,384
"114",258,49,710,479,294,224,70,261,263,263,250,4589,531,313,17,1500,948,1137,1055
"115",96,56,732,403,133,57,76,100,90,100,90,3704,405,178,24,1187,544,1055,594
"116",42,51,743,370,79,11,69,40,41,48,37,3097,337,139,25,996,435,836,545
"117",158,49,671,584,194,121,73,164,148,164,148,2603,429,95,53,1263,299,1108,299
"118",158,49,671,584,194,121,73,164,148,164,148,2603,429,95,53,1263,299,1108,299
"119",217,50,750,434,253,187,66,211,217,223,211,3533,437,178,30,1297,586,720,1297
"120",159,49,669,586,195,122,73,164,149,165,149,2560,419,94,52,1235,296,1084,296
"121",159,49,669,586,195,122,73,164,149,165,149,2560,419,94,52,1235,296,1084,296
"122",217,50,750,434,253,187,66,211,217,223,211,3533,437,178,30,1297,586,720,1297
"123",103,47,689,510,137,69,68,105,94,108,94,2929,312,136,26,934,438,907,438
"124",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"125",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"126",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"127",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"128",132,44,254,4417,219,45,174,178,73,190,71,3259,441,168,30,1230,509,935,606
"129",120,52,746,391,153,84,70,123,114,124,113,2358,250,114,25,743,350,604,362
